mandante,societa,conto,importo,data
130,1000,E.3.05.99.99.999,4016.53,2015-07-24
130,1000,E.3.05.99.99.999,1082.36,2015-08-05
130,1000,E.3.05.99.99.999,115.07,2015-08-18
130,1000,E.3.05.99.99.999,217.06,2015-08-20
130,1000,E.3.05.99.99.999,8.54,2015-08-21
130,1000,E.3.05.99.99.999,150.00,2015-08-26
130,1000,E.3.05.99.99.999,7.32,2015-09-02
130,1000,E.3.05.99.99.999,321.22,2015-09-10
130,1000,E.3.05.99.99.999,329.56,2015-09-11
130,1000,E.3.05.99.99.999,450.00,2015-09-17
130,1000,E.3.05.99.99.999,2858.82,2015-09-21
130,1000,E.3.05.99.99.999,166.32,2015-09-24
130,1000,E.3.05.99.99.999,3065.87,2015-09-28
130,1000,E.3.05.99.99.999,361.91,2015-09-29
130,1000,E.3.05.99.99.999,340.87,2015-10-21
130,1000,E.3.05.99.99.999,118.42,2015-10-22
130,1000,E.3.05.99.99.999,3452.63,2015-10-23
130,1000,E.3.05.99.99.999,180.51,2015-11-04
130,1000,E.3.05.99.99.999,322.42,2015-11-19
130,1000,E.3.05.99.99.999,144.87,2015-11-23
130,1000,E.3.05.99.99.999,1709.16,2015-11-25
130,1000,E.3.05.99.99.999,785.34,2015-12-09
130,1000,E.3.05.99.99.999,117.25,2015-12-14
130,1000,E.3.05.99.99.999,450.00,2015-12-15
130,1000,E.3.05.99.99.999,2648.42,2015-12-16
130,1000,E.3.05.99.99.999,324.18,2015-12-17
130,1000,E.3.05.99.99.999,470.33,2015-12-29
130,1000,E.9.01.01.02.001,11443.28,2015-07-03
130,1000,E.9.01.01.02.001,3856.21,2015-07-06
130,1000,E.9.01.01.02.001,1826.00,2015-07-07
130,1000,E.9.01.01.02.001,1533.37,2015-07-09
130,1000,E.9.01.01.02.001,5748.05,2015-07-10
130,1000,E.9.01.01.02.001,2251.78,2015-07-15
130,1000,E.9.01.01.02.001,1029.64,2015-07-20
130,1000,E.9.01.01.02.001,5956.61,2015-07-21
130,1000,E.9.01.01.02.001,1241.13,2015-07-22
130,1000,E.9.01.01.02.001,143.80,2015-07-23
130,1000,E.9.01.01.02.001,1056.00,2015-07-24
130,1000,E.9.01.01.02.001,307.76,2015-07-27
130,1000,E.9.01.01.02.001,3470.37,2015-07-28
130,1000,E.9.01.01.02.001,4529.69,2015-08-03
130,1000,E.9.01.01.02.001,4488.00,2015-08-06
130,1000,E.9.01.01.02.001,814.00,2015-08-07
130,1000,E.9.01.01.02.001,1714.37,2015-08-27
130,1000,E.9.01.01.02.001,524.30,2015-09-01
130,1000,E.9.01.01.02.001,25214.07,2015-09-04
130,1000,E.9.01.01.02.001,706.07,2015-09-07
130,1000,E.9.01.01.02.001,889.23,2015-09-16
130,1000,E.9.01.01.02.001,1140.33,2015-09-18
130,1000,E.9.01.01.02.001,1742.54,2015-09-24
130,1000,E.9.01.01.02.001,3275.06,2015-09-28
130,1000,E.9.01.01.02.001,1948.71,2015-09-29
130,1000,E.9.01.01.02.001,19591.66,2015-10-02
130,1000,E.9.01.01.02.001,66.00,2015-10-05
130,1000,E.9.01.01.02.001,623.53,2015-10-07
130,1000,E.9.01.01.02.001,87.19,2015-10-08
130,1000,E.9.01.01.02.001,52.80,2015-10-13
130,1000,E.9.01.01.02.001,20682.27,2015-10-15
130,1000,E.9.01.01.02.001,1688.70,2015-10-16
130,1000,E.9.01.01.02.001,3571.95,2015-10-21
130,1000,E.9.01.01.02.001,5816.59,2015-10-27
130,1000,E.9.01.01.02.001,1339.14,2015-10-28
130,1000,E.9.01.01.02.001,608.72,2015-10-29
130,1000,E.9.01.01.02.001,5511.23,2015-11-02
130,1000,E.9.01.01.02.001,75.02,2015-11-04
130,1000,E.9.01.01.02.001,4488.00,2015-11-09
130,1000,E.9.01.01.02.001,837.95,2015-11-16
130,1000,E.9.01.01.02.001,3132.64,2015-11-20
130,1000,E.9.01.01.02.001,588.64,2015-11-26
130,1000,E.9.01.01.02.001,982.98,2015-11-30
130,1000,E.9.01.01.02.001,4985.27,2015-12-01
130,1000,E.9.01.01.02.001,3752.65,2015-12-04
130,1000,E.9.01.01.02.001,57639.18,2015-12-10
130,1000,E.9.01.01.02.001,17837.66,2015-12-14
130,1000,E.9.01.01.02.001,982.43,2015-12-15
130,1000,E.9.01.01.02.001,26762.07,2015-12-17
130,1000,E.9.01.01.02.001,4243.08,2015-12-18
130,1000,E.9.01.01.02.001,81.40,2015-12-29
130,1000,E.9.01.02.01.001,7361.05,2015-01-21
130,1000,E.9.01.02.01.001,248716.63,2015-01-22
130,1000,E.9.01.02.01.001,413758.41,2015-01-23
130,1000,E.9.01.02.01.001,424090.25,2015-02-20
130,1000,E.9.01.02.01.001,249527.66,2015-02-24
130,1000,E.9.01.02.01.001,450086.12,2015-03-23
130,1000,E.9.01.02.01.001,170715.64,2015-03-24
130,1000,E.9.01.02.01.001,255422.53,2015-03-25
130,1000,E.9.01.02.01.001,7300.93,2015-04-20
130,1000,E.9.01.02.01.001,418379.10,2015-04-21
130,1000,E.9.01.02.01.001,344382.60,2015-04-22
130,1000,E.9.01.02.01.001,437534.64,2015-05-22
130,1000,E.9.01.02.01.001,423062.00,2015-05-25
130,1000,E.9.01.02.01.001,393287.73,2015-06-22
130,1000,E.9.01.02.01.001,422932.13,2015-06-23
130,1000,E.9.01.02.01.001,42879.83,2015-07-20
130,1000,E.9.01.02.01.001,146054.68,2015-07-24
130,1000,E.9.01.02.01.001,290984.23,2015-07-27
130,1000,E.9.01.02.01.001,428461.45,2015-08-06
130,1000,E.9.01.02.01.001,149865.90,2015-08-18
130,1000,E.9.01.02.01.001,260975.31,2015-09-21
130,1000,E.9.01.02.01.001,421369.59,2015-09-22
130,1000,E.9.01.02.01.001,421.70,2015-10-13
130,1000,E.9.01.02.01.001,431506.93,2015-10-22
130,1000,E.9.01.02.01.001,248885.78,2015-10-23
130,1000,E.9.01.02.01.001,313123.07,2015-11-23
130,1000,E.9.01.02.01.001,183088.65,2015-11-24
130,1000,E.9.01.02.01.001,250749.37,2015-11-25
130,1000,E.9.01.02.01.001,153265.61,2015-12-03
130,1000,E.9.01.02.01.001,493155.74,2015-12-14
130,1000,E.9.01.02.01.001,379982.89,2015-12-16
130,1000,E.9.01.02.01.001,158.59,2015-12-17
130,1000,E.9.01.02.01.001,526593.75,2015-12-22
130,1000,E.9.01.02.01.001,166954.25,2015-12-23
130,1000,E.9.01.02.02.001,124208.26,2015-01-22
130,1000,E.9.01.02.02.001,127070.63,2015-02-24
130,1000,E.9.01.02.02.001,177434.92,2015-03-23
130,1000,E.9.01.02.02.001,124711.78,2015-04-22
130,1000,E.9.01.02.02.001,176132.84,2015-05-22
130,1000,E.9.01.02.02.001,165830.48,2015-06-22
130,1000,E.9.01.02.02.001,125846.41,2015-07-20
130,1000,E.9.01.02.02.001,123709.40,2015-08-18
130,1000,E.9.01.02.02.001,126425.39,2015-09-21
130,1000,E.9.01.02.02.001,124537.54,2015-10-22
130,1000,E.9.01.02.02.001,131363.49,2015-11-23
130,1000,E.9.01.02.02.001,242695.47,2015-12-14
130,1000,E.9.01.02.99.999,20103.25,2015-01-22
130,1000,E.9.01.02.99.999,24726.14,2015-02-24
130,1000,E.9.01.02.99.999,24473.91,2015-03-23
130,1000,E.9.01.02.99.999,29865.95,2015-04-22
130,1000,E.9.01.02.99.999,19266.93,2015-05-22
130,1000,E.9.01.02.99.999,27522.97,2015-06-22
130,1000,E.9.01.02.99.999,26521.12,2015-07-20
130,1000,E.9.01.02.99.999,23920.23,2015-08-18
130,1000,E.9.01.02.99.999,23002.69,2015-09-21
130,1000,E.9.01.02.99.999,806.03,2015-09-30
130,1000,E.9.01.02.99.999,22737.90,2015-10-22
130,1000,E.9.01.02.99.999,71.80,2015-11-19
130,1000,E.9.01.02.99.999,21308.00,2015-11-23
130,1000,E.9.01.02.99.999,23482.26,2015-12-14
130,1000,E.9.01.03.01.001,400.00,2015-01-20
130,1000,E.9.01.03.01.001,780.00,2015-01-26
130,1000,E.9.01.03.01.001,4926.91,2015-02-09
130,1000,E.9.01.03.01.001,241.67,2015-02-10
130,1000,E.9.01.03.01.001,241.67,2015-03-02
130,1000,E.9.01.03.01.001,241.67,2015-03-16
130,1000,E.9.01.03.01.001,3625.45,2015-03-24
130,1000,E.9.01.03.01.001,500.00,2015-03-27
130,1000,E.9.01.03.01.001,260.00,2015-04-01
130,1000,E.9.01.03.01.001,500.00,2015-04-10
130,1000,E.9.01.03.01.001,780.00,2015-04-14
130,1000,E.9.01.03.01.001,3671.20,2015-04-28
130,1000,E.9.01.03.01.001,483.34,2015-05-18
130,1000,E.9.01.03.01.001,260.00,2015-05-20
130,1000,E.9.01.03.01.001,600.00,2015-05-27
130,1000,E.9.01.03.01.001,1089.40,2015-06-08
130,1000,E.9.01.03.01.001,2183.00,2015-06-12
130,1000,E.9.01.03.01.001,2387.20,2015-06-23
130,1000,E.9.01.03.01.001,1021.67,2015-07-07
130,1000,E.9.01.03.01.001,1671.67,2015-07-20
130,1000,E.9.01.03.01.001,1160.00,2015-07-21
130,1000,E.9.01.03.01.001,2558.00,2015-07-23
130,1000,E.9.01.03.01.001,3420.45,2015-08-04
130,1000,E.9.01.03.01.001,501.67,2015-08-06
130,1000,E.9.01.03.01.001,1248.00,2015-09-03
130,1000,E.9.01.03.01.001,241.67,2015-09-16
130,1000,E.9.01.03.01.001,2925.45,2015-10-05
130,1000,E.9.01.03.01.001,780.00,2015-10-07
130,1000,E.9.01.03.01.001,260.00,2015-10-13
130,1000,E.9.01.03.01.001,1411.67,2015-10-15
130,1000,E.9.01.03.01.001,1050.00,2015-10-27
130,1000,E.9.01.03.01.001,5314.40,2015-11-02
130,1000,E.9.01.03.01.001,1468.87,2015-11-16
130,1000,E.9.01.03.01.001,1170.00,2015-11-20
130,1000,E.9.01.03.01.001,2508.00,2015-11-26
130,1000,E.9.01.03.01.001,1591.67,2015-12-17
130,1000,E.9.01.99.03.001,50342.09,2015-02-03
130,1000,E.9.01.99.03.001,5211.17,2015-02-19
130,1000,E.9.01.99.03.001,57031.01,2015-03-27
130,1000,E.9.01.99.03.001,63923.14,2015-06-11
130,1000,E.9.01.99.03.001,43709.45,2015-07-23
130,1000,E.9.01.99.03.001,93.90,2015-08-04
130,1000,E.9.01.99.03.001,2236.43,2015-08-07
130,1000,E.9.01.99.03.001,43519.20,2015-10-14
130,1000,E.9.01.99.03.001,25.67,2015-10-19
130,1000,E.9.01.99.03.001,344.37,2015-12-10
130,1000,E.9.01.99.03.001,42620.97,2015-12-21
130,1000,E.9.01.99.03.001,15805.82,2015-12-31
130,1000,E.9.01.99.99.999,50000.00,2015-09-18
130,1000,E.9.01.99.99.999,11271.98,2015-12-03
130,1000,E.9.02.04.01.001,1640.00,2015-07-23
130,1000,E.9.02.05.01.001,1566.40,2015-02-10
130,1000,E.9.02.05.01.001,1405.86,2015-02-18
130,1000,E.9.02.05.01.001,11727.60,2015-03-02
130,1000,E.9.02.05.01.001,897.25,2015-03-03
130,1000,E.9.02.05.01.001,2215.14,2015-03-06
130,1000,E.9.02.05.01.001,11032.22,2015-03-09
130,1000,E.9.02.05.01.001,3659.31,2015-03-16
130,1000,E.9.02.05.01.001,5885.22,2015-03-20
130,1000,E.9.02.05.01.001,24860.44,2015-03-24
130,1000,E.9.02.05.01.001,2264.18,2015-03-31
130,1000,E.9.02.05.01.001,3823.69,2015-04-01
130,1000,E.9.02.05.01.001,3618.14,2015-04-02
130,1000,E.9.02.05.01.001,2321.21,2015-04-10
130,1000,E.9.02.05.01.001,1219.74,2015-04-13
130,1000,E.9.02.05.01.001,44700.87,2015-04-14
130,1000,E.9.02.05.01.001,4440.29,2015-04-16
130,1000,E.9.02.05.01.001,6187.63,2015-04-21
130,1000,E.9.02.05.01.001,1305.65,2015-04-23
130,1000,E.9.02.05.01.001,244.40,2015-04-28
130,1000,E.9.02.05.01.001,2146.90,2015-05-04
130,1000,E.9.02.05.01.001,229.90,2015-05-08
130,1000,E.9.02.05.01.001,1556.83,2015-05-11
130,1000,E.9.02.05.01.001,225.07,2015-05-13
130,1000,E.9.02.05.01.001,3967.39,2015-05-14
130,1000,E.9.02.05.01.001,75.02,2015-05-15
130,1000,E.9.02.05.01.001,984.54,2015-05-18
130,1000,E.9.02.05.01.001,100.00,2015-05-20
130,1000,E.9.02.05.01.001,1399.35,2015-05-25
130,1000,E.9.02.05.01.001,1143.62,2015-05-27
130,1000,E.9.02.05.01.001,5750.00,2015-05-29
130,1000,E.9.02.05.01.001,36537.53,2015-06-08
130,1000,E.9.02.05.01.001,19228.36,2015-06-09
130,1000,E.9.02.05.01.001,2480.72,2015-06-10
130,1000,E.9.02.05.01.001,9007.57,2015-06-12
130,1000,E.9.02.05.01.001,1752.63,2015-06-18
130,1000,E.9.02.05.01.001,884.66,2015-06-23
130,1000,E.9.02.05.01.001,1196.44,2015-06-25
130,1000,E.9.02.05.01.001,2768.62,2015-06-30
130,1000,E.9.02.05.01.001,245.00,2015-07-16
130,1000,E.9.02.05.01.001,261.00,2015-07-29
130,1000,E.9.02.05.01.001,1370.99,2015-07-30
130,1000,E.9.02.05.01.001,245.00,2015-09-14
130,1000,E.9.02.05.01.001,245.00,2015-11-27
130,1000,E.9.02.99.99.999,17225.22,2015-01-23
130,1000,E.9.02.99.99.999,21053.08,2015-02-20
130,1000,E.9.02.99.99.999,1395.97,2015-03-24
130,1000,E.9.02.99.99.999,12814.81,2015-03-25
130,1000,E.9.02.99.99.999,18595.37,2015-03-26
130,1000,E.9.02.99.99.999,25184.51,2015-04-21
130,1000,E.9.02.99.99.999,2400.00,2015-05-22
130,1000,E.9.02.99.99.999,23024.58,2015-05-25
130,1000,E.9.02.99.99.999,2249.35,2015-06-22
130,1000,E.9.02.99.99.999,5386.26,2015-06-23
130,1000,E.9.02.99.99.999,10212.54,2015-07-24
130,1000,E.9.02.99.99.999,3531.01,2015-08-06
130,1000,E.9.02.99.99.999,5212.80,2015-09-22
130,1000,E.9.02.99.99.999,2184.10,2015-10-22
130,1000,E.9.02.99.99.999,3354.88,2015-10-23
130,1000,E.9.02.99.99.999,4371.93,2015-11-24
130,1000,E.9.02.99.99.999,2384.80,2015-11-25
130,1000,E.9.02.99.99.999,650.00,2015-11-26
130,1000,E.9.02.99.99.999,215000.00,2015-12-03
130,1000,E.9.02.99.99.999,731.21,2015-12-14
130,1000,E.9.02.99.99.999,10956.44,2015-12-16
130,1000,E.9.02.99.99.999,8755.93,2015-12-22
130,1000,E.9.02.99.99.999,259.10,2015-12-23
130,1000,U.1.01.01.01.001,3073.27,2015-12-14
130,1000,U.1.01.01.01.002,648573.15,2015-01-22
130,1000,U.1.01.01.01.002,649761.28,2015-02-24
130,1000,U.1.01.01.01.002,642738.04,2015-03-23
130,1000,U.1.01.01.01.002,643442.30,2015-04-22
130,1000,U.1.01.01.01.002,1069171.15,2015-05-22
130,1000,U.1.01.01.01.002,663569.44,2015-06-22
130,1000,U.1.01.01.01.002,659646.05,2015-07-20
130,1000,U.1.01.01.01.002,641023.87,2015-08-18
130,1000,U.1.01.01.01.002,643718.53,2015-09-21
130,1000,U.1.01.01.01.002,654450.16,2015-10-22
130,1000,U.1.01.01.01.002,684173.91,2015-11-23
130,1000,U.1.01.01.01.002,1242977.25,2015-12-14
130,1000,U.1.01.01.01.003,10963.79,2015-01-22
130,1000,U.1.01.01.01.003,9525.53,2015-02-24
130,1000,U.1.01.01.01.003,7155.03,2015-03-23
130,1000,U.1.01.01.01.003,8595.48,2015-04-22
130,1000,U.1.01.01.01.003,8657.96,2015-05-22
130,1000,U.1.01.01.01.003,9347.16,2015-06-22
130,1000,U.1.01.01.01.003,10846.89,2015-07-20
130,1000,U.1.01.01.01.003,5840.64,2015-08-18
130,1000,U.1.01.01.01.003,12550.63,2015-09-21
130,1000,U.1.01.01.01.003,5751.59,2015-10-22
130,1000,U.1.01.01.01.003,10825.04,2015-11-23
130,1000,U.1.01.01.01.003,18234.60,2015-12-14
130,1000,U.1.01.01.01.004,47824.07,2015-01-22
130,1000,U.1.01.01.01.004,61473.88,2015-02-24
130,1000,U.1.01.01.01.004,619453.86,2015-03-23
130,1000,U.1.01.01.01.004,50978.28,2015-04-22
130,1000,U.1.01.01.01.004,58032.92,2015-05-22
130,1000,U.1.01.01.01.004,444890.91,2015-06-22
130,1000,U.1.01.01.01.004,48474.56,2015-07-20
130,1000,U.1.01.01.01.004,55830.39,2015-08-18
130,1000,U.1.01.01.01.004,76236.36,2015-09-21
130,1000,U.1.01.01.01.004,48146.58,2015-10-22
130,1000,U.1.01.01.01.004,58387.09,2015-11-23
130,1000,U.1.01.01.01.004,84427.60,2015-12-14
130,1000,U.1.01.01.01.006,307364.07,2015-01-22
130,1000,U.1.01.01.01.006,311219.37,2015-02-24
130,1000,U.1.01.01.01.006,310341.55,2015-03-23
130,1000,U.1.01.01.01.006,317713.72,2015-04-22
130,1000,U.1.01.01.01.006,371926.25,2015-05-22
130,1000,U.1.01.01.01.006,326788.95,2015-06-22
130,1000,U.1.01.01.01.006,306045.24,2015-07-20
130,1000,U.1.01.01.01.006,305761.71,2015-08-18
130,1000,U.1.01.01.01.006,304442.30,2015-09-21
130,1000,U.1.01.01.01.006,309887.51,2015-10-22
130,1000,U.1.01.01.01.006,317074.46,2015-11-23
130,1000,U.1.01.01.01.006,728230.37,2015-12-14
130,1000,U.1.01.01.01.008,47071.83,2015-01-22
130,1000,U.1.01.01.01.008,47823.18,2015-02-24
130,1000,U.1.01.01.01.008,54268.73,2015-03-23
130,1000,U.1.01.01.01.008,46516.55,2015-04-22
130,1000,U.1.01.01.01.008,46575.33,2015-05-22
130,1000,U.1.01.01.01.008,48520.51,2015-06-22
130,1000,U.1.01.01.01.008,45692.13,2015-07-20
130,1000,U.1.01.01.01.008,45680.56,2015-08-18
130,1000,U.1.01.01.01.008,45833.77,2015-09-21
130,1000,U.1.01.01.01.008,46310.37,2015-10-22
130,1000,U.1.01.01.01.008,46525.65,2015-11-23
130,1000,U.1.01.01.01.008,50857.82,2015-12-14
130,1000,U.1.01.01.02.001,344724.11,2015-04-22
130,1000,U.1.01.01.02.001,275.89,2015-06-22
130,1000,U.1.01.01.02.002,47066.06,2015-02-09
130,1000,U.1.01.01.02.002,41338.67,2015-03-09
130,1000,U.1.01.01.02.002,35440.59,2015-03-24
130,1000,U.1.01.01.02.002,36076.67,2015-04-21
130,1000,U.1.01.01.02.002,39278.09,2015-05-14
130,1000,U.1.01.01.02.002,44618.56,2015-06-12
130,1000,U.1.01.01.02.002,39704.41,2015-07-10
130,1000,U.1.01.01.02.002,40353.61,2015-08-03
130,1000,U.1.01.01.02.002,38825.12,2015-09-29
130,1000,U.1.01.01.02.002,43694.87,2015-10-16
130,1000,U.1.01.01.02.002,16172.51,2015-11-20
130,1000,U.1.01.01.02.002,43246.15,2015-12-10
130,1000,U.1.01.02.01.001,233058.14,2015-02-04
130,1000,U.1.01.02.01.001,14446.61,2015-02-09
130,1000,U.1.01.02.01.001,24961.85,2015-02-10
130,1000,U.1.01.02.01.001,237418.22,2015-03-05
130,1000,U.1.01.02.01.001,40936.40,2015-03-10
130,1000,U.1.01.02.01.001,157.86,2015-03-27
130,1000,U.1.01.02.01.001,369598.86,2015-04-08
130,1000,U.1.01.02.01.001,38138.74,2015-04-09
130,1000,U.1.01.02.01.001,235257.55,2015-05-06
130,1000,U.1.01.02.01.001,38188.29,2015-05-11
130,1000,U.1.01.02.01.001,343028.62,2015-06-03
130,1000,U.1.01.02.01.001,50263.90,2015-06-10
130,1000,U.1.01.02.01.001,328643.37,2015-06-26
130,1000,U.1.01.02.01.001,14291.54,2015-07-09
130,1000,U.1.01.02.01.001,33354.36,2015-07-13
130,1000,U.1.01.02.01.001,232266.86,2015-07-29
130,1000,U.1.01.02.01.001,14072.57,2015-08-05
130,1000,U.1.01.02.01.001,29420.97,2015-08-06
130,1000,U.1.01.02.01.001,230528.29,2015-08-18
130,1000,U.1.01.02.01.001,13990.57,2015-09-03
130,1000,U.1.01.02.01.001,26285.44,2015-09-08
130,1000,U.1.01.02.01.001,239037.64,2015-09-24
130,1000,U.1.01.02.01.001,38969.16,2015-10-12
130,1000,U.1.01.02.01.001,141.42,2015-10-14
130,1000,U.1.01.02.01.001,233760.29,2015-11-04
130,1000,U.1.01.02.01.001,38513.39,2015-11-09
130,1000,U.1.01.02.01.001,236381.65,2015-11-27
130,1000,U.1.01.02.01.001,14090.07,2015-12-02
130,1000,U.1.01.02.01.001,36987.24,2015-12-03
130,1000,U.1.01.02.01.001,461259.15,2015-12-18
130,1000,U.1.01.02.01.001,49944.43,2015-12-22
130,1000,U.1.01.02.01.001,19885.24,2015-12-23
130,1000,U.1.01.02.01.002,364.42,2015-02-10
130,1000,U.1.01.02.01.002,351.97,2015-03-10
130,1000,U.1.01.02.01.002,334.03,2015-04-09
130,1000,U.1.01.02.01.002,344.56,2015-05-11
130,1000,U.1.01.02.01.002,376.11,2015-06-10
130,1000,U.1.01.02.01.002,544.64,2015-07-13
130,1000,U.1.01.02.01.002,542.73,2015-08-06
130,1000,U.1.01.02.01.002,425.08,2015-09-08
130,1000,U.1.01.02.01.002,394.13,2015-10-12
130,1000,U.1.01.02.01.002,397.67,2015-11-09
130,1000,U.1.01.02.01.002,401.58,2015-12-03
130,1000,U.1.01.02.01.002,11993.29,2015-12-22
130,1000,U.1.01.02.01.003,24653.12,2015-02-04
130,1000,U.1.01.02.01.003,25086.85,2015-03-05
130,1000,U.1.01.02.01.003,23871.95,2015-04-08
130,1000,U.1.01.02.01.003,25004.13,2015-05-06
130,1000,U.1.01.02.01.003,24815.26,2015-06-03
130,1000,U.1.01.02.01.003,24846.93,2015-06-26
130,1000,U.1.01.02.01.003,24699.60,2015-07-29
130,1000,U.1.01.02.01.003,24484.93,2015-08-18
130,1000,U.1.01.02.01.003,24722.05,2015-09-24
130,1000,U.1.01.02.01.003,24958.45,2015-11-04
130,1000,U.1.01.02.01.003,24850.45,2015-11-27
130,1000,U.1.01.02.01.003,48475.95,2015-12-18
130,1000,U.1.01.02.01.999,150.00,2015-01-26
130,1000,U.1.01.02.01.999,100.00,2015-02-02
130,1000,U.1.01.02.01.999,1014.74,2015-02-09
130,1000,U.1.01.02.01.999,129.11,2015-02-10
130,1000,U.1.01.02.01.999,148.33,2015-03-02
130,1000,U.1.01.02.01.999,48.33,2015-03-16
130,1000,U.1.01.02.01.999,735.09,2015-03-24
130,1000,U.1.01.02.01.999,50.00,2015-04-01
130,1000,U.1.01.02.01.999,150.00,2015-04-14
130,1000,U.1.01.02.01.999,706.00,2015-04-28
130,1000,U.1.01.02.01.999,96.66,2015-05-18
130,1000,U.1.01.02.01.999,50.00,2015-05-20
130,1000,U.1.01.02.01.999,185.00,2015-06-12
130,1000,U.1.01.02.01.999,298.33,2015-07-07
130,1000,U.1.01.02.01.999,300.00,2015-07-15
130,1000,U.1.01.02.01.999,332.33,2015-07-20
130,1000,U.1.01.02.01.999,290.00,2015-07-23
130,1000,U.1.01.02.01.999,684.09,2015-08-04
130,1000,U.1.01.02.01.999,198.33,2015-08-06
130,1000,U.1.01.02.01.999,148.33,2015-09-16
130,1000,U.1.01.02.01.999,585.09,2015-10-05
130,1000,U.1.01.02.01.999,150.00,2015-10-07
130,1000,U.1.01.02.01.999,50.00,2015-10-13
130,1000,U.1.01.02.01.999,282.33,2015-10-15
130,1000,U.1.01.02.01.999,100.00,2015-10-21
130,1000,U.1.01.02.01.999,1022.00,2015-11-02
130,1000,U.1.01.02.01.999,148.33,2015-11-16
130,1000,U.1.01.02.01.999,234.00,2015-11-20
130,1000,U.1.01.02.01.999,318.33,2015-12-17
130,1000,U.1.01.02.02.001,8328.24,2015-01-22
130,1000,U.1.01.02.02.001,5515.67,2015-02-24
130,1000,U.1.01.02.02.001,6306.59,2015-03-23
130,1000,U.1.01.02.02.001,6447.10,2015-04-22
130,1000,U.1.01.02.02.001,6310.60,2015-05-22
130,1000,U.1.01.02.02.001,6310.60,2015-06-22
130,1000,U.1.01.02.02.001,4025.19,2015-07-20
130,1000,U.1.01.02.02.001,5496.41,2015-08-18
130,1000,U.1.01.02.02.001,6079.15,2015-09-21
